#{"t_start": 1738319537.8338854, "env_id": null}
r,l,t
414739.2,8000,26460.435227
382298.6,8000,26465.420127
395966.8,8000,26470.405266
442656.6,8000,26475.390643
396720.0,8000,26480.361501
397596.4,8000,26487.54756
421182.2,8000,26492.533614
430494.6,8000,26497.519855
372352.4,8000,26502.507748
391353.2,8000,26507.495944
794960.4,8000,26514.670474
820579.8,8000,26519.666704
674122.6,8000,26524.667447
640162.6,8000,26529.661531
666826.4,8000,26534.66152
801591.6,8000,26542.042922
624648.2,8000,26547.030726
977046.8,8000,26552.014902
787888.6,8000,26557.005215
869164.6,8000,26561.994055
2021480.2,8000,26569.587158
-8897.2,8000,26574.673083
1847776.2,8000,26579.707698
2506099.2,8000,26584.735023
1763094.8,8000,26589.783836
-8507.6,8000,26597.435448
-9781.8,8000,26602.508493
2053171.6,8000,26607.545439
-10253.4,8000,26612.615984
-9303.2,8000,26617.684242
-10461.6,8000,26625.31222
-4417.2,8000,26630.374061
2170064.8,8000,26635.394935
2793828.0,8000,26640.422491
-8879.0,8000,26645.488114
1347152.8,8000,26652.722402
2175711.8,8000,26657.718022
2110684.2,8000,26662.702671
1865632.8,8000,26667.688972
1965689.6,8000,26672.671938
1811268.6,8000,26679.886737
-8244.4,8000,26684.965511
1640609.8,8000,26689.99873
1405272.6,8000,26695.035712
1659165.0,8000,26700.069067
781550.8,8000,26707.300125
1345342.0,8000,26712.380028
1247786.8,8000,26717.414827
1096492.2,8000,26722.45349
1191225.6,8000,26727.479962
689185.6,8000,26734.722042
672327.8,8000,26739.766641
1040700.4,8000,26744.811526
759248.2,8000,26749.857754
882222.2,8000,26754.89813
791080.2,8000,26761.003036
767011.0,8000,26766.033423
737876.4,8000,26771.056178
709459.0,8000,26776.084576
723681.8,8000,26781.114614
1017322.0,8000,26788.322352
1025306.4,8000,26793.349598
648368.8,8000,26798.371421
807671.0,8000,26803.392664
747567.2,8000,26808.42133
1545796.8,8000,26815.632513
1005253.6,8000,26820.67864
1059293.0,8000,26825.717865
914084.8,8000,26830.741191
644206.0,8000,26835.797116
966545.0,8000,26842.961587
813746.6,8000,26847.979861
875742.0,8000,26852.986303
842901.0,8000,26858.00312
1069660.8,8000,26863.02075
974970.4,8000,26870.201381
719401.8,8000,26875.234048
764950.8,8000,26880.263122
1715679.6,8000,26885.293185
839597.8,8000,26890.317757
548554.0,8000,26897.471459
4532.6,8000,26902.5281
566846.4,8000,26907.550489
837935.0,8000,26912.590133
796736.2,8000,26917.608946
2923763.2,8000,26924.787345
1437838.2,8000,26929.822208
1131392.0,8000,26934.855899
1657130.0,8000,26939.897382
958007.8,8000,26944.930564
1651322.0,8000,26952.120195
1176674.0,8000,26957.205452
1347661.0,8000,26962.255734
1145945.2,8000,26967.301415
1375135.6,8000,26972.348596
1047898.4,8000,26979.518636
1096697.4,8000,26984.535804
2462436.0,8000,26989.561951
1097615.4,8000,26994.576996
840071.8,8000,26999.611709
968302.6,8000,27006.7914
1155492.0,8000,27011.828041
1165133.8,8000,27016.864023
1612066.8,8000,27021.904505
3104700.0,8000,27026.94097
793022.8,8000,27034.120739
832942.4,8000,27039.112262
858842.2,8000,27044.108768
869416.6,8000,27049.108017
539468.2,8000,27054.098297
1064108.0,8000,27061.281884
923129.2,8000,27066.285537
436567.4,8000,27071.300267
672451.8,8000,27076.281818
1485224.6,8000,27081.269249
627639.6,8000,27088.441278
489725.2,8000,27093.452192
458646.4,8000,27098.447183
430371.4,8000,27103.420385
399447.8,8000,27108.399698
450958.8,8000,27115.532337
408932.0,8000,27120.505431
465143.4,8000,27125.481236
432191.0,8000,27130.479069
418681.4,8000,27135.457055
375041.2,8000,27142.603128
428260.8,8000,27147.551446
410097.6,8000,27152.517951
386191.2,8000,27157.494483
407748.8,8000,27162.490431
345424.4,8000,27169.699096
433230.6,8000,27174.704516
428532.2,8000,27179.683677
451993.4,8000,27184.657533
429826.2,8000,27189.650493
410388.0,8000,27196.871567
388032.2,8000,27201.90686
434268.6,8000,27206.932864
410692.2,8000,27211.958383
446312.2,8000,27216.979005
455564.2,8000,27224.134421
405773.0,8000,27229.143879
383212.2,8000,27234.154017
459980.0,8000,27239.168012
392249.8,8000,27244.177802
433096.2,8000,27251.344693
422195.6,8000,27256.36167
453442.0,8000,27261.391033
393851.0,8000,27266.421671
459210.2,8000,27271.449526
